store_id,model_id,forecast_units,forecast_week,method,product_launched
ST009,MD057,0.0,53,4_week_rolling_average,True
ST009,MD058,0.0,53,4_week_rolling_average,True
ST009,MD059,0.0,53,4_week_rolling_average,True
ST009,MD060,0.0,53,4_week_rolling_average,True
ST010,MD001,0.25,53,4_week_rolling_average,True
ST010,MD002,1.75,53,4_week_rolling_average,True
ST010,MD003,0.5,53,4_week_rolling_average,True
ST010,MD004,0.0,53,4_week_rolling_average,False
ST010,MD005,0.0,53,4_week_rolling_average,True
ST010,MD006,1.75,53,4_week_rolling_average,True
ST010,MD007,0.75,53,4_week_rolling_average,True
ST010,MD008,0.0,53,4_week_rolling_average,True
ST010,MD009,0.25,53,4_week_rolling_average,True
ST010,MD010,7.5,53,4_week_rolling_average,True
ST010,MD011,0.25,53,4_week_rolling_average,True
ST010,MD012,7.0,53,4_week_rolling_average,True
ST010,MD013,0.0,53,4_week_rolling_average,False
ST010,MD014,0.0,53,4_week_rolling_average,True
ST010,MD015,0.25,53,4_week_rolling_average,True
ST010,MD016,8.5,53,4_week_rolling_average,True
ST010,MD017,0.75,53,4_week_rolling_average,True
ST010,MD018,0.0,53,4_week_rolling_average,True
ST010,MD019,1.0,53,4_week_rolling_average,True
ST010,MD020,0.0,53,4_week_rolling_average,True
ST010,MD021,1.5,53,4_week_rolling_average,True
ST010,MD022,0.0,53,4_week_rolling_average,False
ST010,MD023,0.0,53,4_week_rolling_average,True
ST010,MD024,1.5,53,4_week_rolling_average,True
ST010,MD025,0.0,53,4_week_rolling_average,True
ST010,MD026,0.0,53,4_week_rolling_average,True
ST010,MD027,1.75,53,4_week_rolling_average,True
ST010,MD028,0.0,53,4_week_rolling_average,False
ST010,MD029,0.0,53,4_week_rolling_average,True
ST010,MD030,0.75,53,4_week_rolling_average,True
ST010,MD031,0.0,53,4_week_rolling_average,True
ST010,MD032,0.75,53,4_week_rolling_average,True
ST010,MD033,0.0,53,4_week_rolling_average,True
ST010,MD034,0.0,53,4_week_rolling_average,True
ST010,MD035,0.75,53,4_week_rolling_average,True
ST010,MD036,0.0,53,4_week_rolling_average,False
ST010,MD037,0.0,53,4_week_rolling_average,True
ST010,MD038,0.75,53,4_week_rolling_average,True
ST010,MD039,0.5,53,4_week_rolling_average,True
ST010,MD040,0.0,53,4_week_rolling_average,True
ST010,MD041,0.0,53,4_week_rolling_average,True
ST010,MD042,0.0,53,4_week_rolling_average,True
ST010,MD043,0.25,53,4_week_rolling_average,True
ST010,MD044,0.75,53,4_week_rolling_average,True
ST010,MD045,0.0,53,4_week_rolling_average,True
ST010,MD046,0.5,53,4_week_rolling_average,True
ST010,MD047,0.0,53,4_week_rolling_average,False
ST010,MD048,0.0,53,4_week_rolling_average,True
ST010,MD049,0.0,53,4_week_rolling_average,True
ST010,MD050,0.0,53,4_week_rolling_average,True
ST010,MD051,0.0,53,4_week_rolling_average,True
ST010,MD052,0.0,53,4_week_rolling_average,True
ST010,MD053,0.0,53,4_week_rolling_average,False
ST010,MD054,0.0,53,4_week_rolling_average,True
ST010,MD055,0.5,53,4_week_rolling_average,True
ST010,MD056,0.0,53,4_week_rolling_average,True
ST010,MD057,0.0,53,4_week_rolling_average,True
ST010,MD058,0.25,53,4_week_rolling_average,True
ST010,MD059,0.0,53,4_week_rolling_average,True
ST010,MD060,0.0,53,4_week_rolling_average,True
ST011,MD001,0.25,53,4_week_rolling_average,True
ST011,MD002,2.0,53,4_week_rolling_average,True
ST011,MD003,0.25,53,4_week_rolling_average,True
ST011,MD004,0.0,53,4_week_rolling_average,False
ST011,MD005,0.0,53,4_week_rolling_average,True
ST011,MD006,1.0,53,4_week_rolling_average,True
ST011,MD007,0.25,53,4_week_rolling_average,True
ST011,MD008,0.0,53,4_week_rolling_average,True
ST011,MD009,0.0,53,4_week_rolling_average,True
ST011,MD010,7.0,53,4_week_rolling_average,True
ST011,MD011,0.25,53,4_week_rolling_average,True
ST011,MD012,5.25,53,4_week_rolling_average,True
ST011,MD013,0.0,53,4_week_rolling_average,False
ST011,MD014,0.0,53,4_week_rolling_average,True
ST011,MD015,0.75,53,4_week_rolling_average,True
ST011,MD016,4.5,53,4_week_rolling_average,True
ST011,MD017,0.25,53,4_week_rolling_average,True
ST011,MD018,0.0,53,4_week_rolling_average,True
ST011,MD019,0.25,53,4_week_rolling_average,True
ST011,MD020,0.25,53,4_week_rolling_average,True
ST011,MD021,3.75,53,4_week_rolling_average,True
ST011,MD022,0.0,53,4_week_rolling_average,False
ST011,MD023,0.0,53,4_week_rolling_average,True
ST011,MD024,3.0,53,4_week_rolling_average,True
ST011,MD025,0.0,53,4_week_rolling_average,True
ST011,MD026,0.25,53,4_week_rolling_average,True
ST011,MD027,0.0,53,4_week_rolling_average,True
ST011,MD028,0.0,53,4_week_rolling_average,False
ST011,MD029,0.0,53,4_week_rolling_average,True
ST011,MD030,1.75,53,4_week_rolling_average,True
ST011,MD031,0.0,53,4_week_rolling_average,True
ST011,MD032,0.5,53,4_week_rolling_average,True
ST011,MD033,0.0,53,4_week_rolling_average,True
ST011,MD034,0.0,53,4_week_rolling_average,True
ST011,MD035,0.0,53,4_week_rolling_average,True
ST011,MD036,0.0,53,4_week_rolling_average,False
ST011,MD037,0.25,53,4_week_rolling_average,True
ST011,MD038,2.0,53,4_week_rolling_average,True
ST011,MD039,0.75,53,4_week_rolling_average,True
ST011,MD040,0.0,53,4_week_rolling_average,True
ST011,MD041,0.25,53,4_week_rolling_average,True
ST011,MD042,0.0,53,4_week_rolling_average,True
ST011,MD043,0.0,53,4_week_rolling_average,True
ST011,MD044,0.0,53,4_week_rolling_average,True
ST011,MD045,0.0,53,4_week_rolling_average,True
ST011,MD046,0.0,53,4_week_rolling_average,True
ST011,MD047,0.0,53,4_week_rolling_average,False
ST011,MD048,0.25,53,4_week_rolling_average,True
ST011,MD049,0.25,53,4_week_rolling_average,True
ST011,MD050,0.25,53,4_week_rolling_average,True
ST011,MD051,0.25,53,4_week_rolling_average,True
ST011,MD052,0.5,53,4_week_rolling_average,True
ST011,MD053,0.0,53,4_week_rolling_average,False
ST011,MD054,0.0,53,4_week_rolling_average,True
ST011,MD055,0.0,53,4_week_rolling_average,True
ST011,MD056,0.0,53,4_week_rolling_average,True
ST011,MD057,0.0,53,4_week_rolling_average,True
ST011,MD058,0.0,53,4_week_rolling_average,True
ST011,MD059,0.0,53,4_week_rolling_average,True
ST011,MD060,0.0,53,4_week_rolling_average,True
ST012,MD001,0.0,53,4_week_rolling_average,True
ST012,MD002,0.0,53,4_week_rolling_average,True
ST012,MD003,0.75,53,4_week_rolling_average,True
ST012,MD004,0.0,53,4_week_rolling_average,False
ST012,MD005,0.0,53,4_week_rolling_average,True
ST012,MD006,1.75,53,4_week_rolling_average,True
ST012,MD007,0.25,53,4_week_rolling_average,True
ST012,MD008,0.0,53,4_week_rolling_average,True
ST012,MD009,0.0,53,4_week_rolling_average,True
ST012,MD010,4.5,53,4_week_rolling_average,True
ST012,MD011,0.5,53,4_week_rolling_average,True
ST012,MD012,6.75,53,4_week_rolling_average,True
ST012,MD013,0.0,53,4_week_rolling_average,False
ST012,MD014,0.0,53,4_week_rolling_average,True
ST012,MD015,0.0,53,4_week_rolling_average,True
ST012,MD016,1.0,53,4_week_rolling_average,True
ST012,MD017,0.25,53,4_week_rolling_average,True
ST012,MD018,0.0,53,4_week_rolling_average,True
ST012,MD019,0.25,53,4_week_rolling_average,True
ST012,MD020,0.0,53,4_week_rolling_average,True
ST012,MD021,0.25,53,4_week_rolling_average,True
ST012,MD022,0.0,53,4_week_rolling_average,False
ST012,MD023,0.0,53,4_week_rolling_average,True
ST012,MD024,0.0,53,4_week_rolling_average,True
ST012,MD025,0.25,53,4_week_rolling_average,True
ST012,MD026,0.0,53,4_week_rolling_average,True
ST012,MD027,2.25,53,4_week_rolling_average,True
ST012,MD028,0.0,53,4_week_rolling_average,False
ST012,MD029,0.0,53,4_week_rolling_average,True
ST012,MD030,0.5,53,4_week_rolling_average,True
ST012,MD031,0.0,53,4_week_rolling_average,True
ST012,MD032,0.25,53,4_week_rolling_average,True
ST012,MD033,0.0,53,4_week_rolling_average,True
ST012,MD034,0.0,53,4_week_rolling_average,True
ST012,MD035,0.0,53,4_week_rolling_average,True
ST012,MD036,0.0,53,4_week_rolling_average,False
ST012,MD037,0.25,53,4_week_rolling_average,True
ST012,MD038,0.5,53,4_week_rolling_average,True
ST012,MD039,0.25,53,4_week_rolling_average,True
ST012,MD040,0.0,53,4_week_rolling_average,True
ST012,MD041,0.0,53,4_week_rolling_average,True
ST012,MD042,0.0,53,4_week_rolling_average,True
ST012,MD043,0.0,53,4_week_rolling_average,True
ST012,MD044,0.0,53,4_week_rolling_average,True
ST012,MD045,0.0,53,4_week_rolling_average,True
ST012,MD046,0.0,53,4_week_rolling_average,True
ST012,MD047,0.0,53,4_week_rolling_average,False
ST012,MD048,0.0,53,4_week_rolling_average,True
ST012,MD049,0.0,53,4_week_rolling_average,True
ST012,MD050,0.0,53,4_week_rolling_average,True
ST012,MD051,0.0,53,4_week_rolling_average,True
ST012,MD052,0.0,53,4_week_rolling_average,True
ST012,MD053,0.0,53,4_week_rolling_average,False
ST012,MD054,0.0,53,4_week_rolling_average,True
ST012,MD055,0.0,53,4_week_rolling_average,True
ST012,MD056,0.0,53,4_week_rolling_average,True
ST012,MD057,0.0,53,4_week_rolling_average,True
ST012,MD058,0.0,53,4_week_rolling_average,True
ST012,MD059,0.0,53,4_week_rolling_average,True
ST012,MD060,0.0,53,4_week_rolling_average,True
ST013,MD001,1.0,53,4_week_rolling_average,True
ST013,MD002,2.0,53,4_week_rolling_average,True
ST013,MD003,0.5,53,4_week_rolling_average,True
ST013,MD004,0.0,53,4_week_rolling_average,False
ST013,MD005,0.0,53,4_week_rolling_average,True
ST013,MD006,0.75,53,4_week_rolling_average,True
ST013,MD007,0.25,53,4_week_rolling_average,True
ST013,MD008,0.0,53,4_week_rolling_average,True
ST013,MD009,0.5,53,4_week_rolling_average,True
ST013,MD010,8.25,53,4_week_rolling_average,True
ST013,MD011,0.0,53,4_week_rolling_average,True
ST013,MD012,6.25,53,4_week_rolling_average,True
ST013,MD013,0.0,53,4_week_rolling_average,False
ST013,MD014,0.0,53,4_week_rolling_average,True
ST013,MD015,0.25,53,4_week_rolling_average,True
ST013,MD016,7.25,53,4_week_rolling_average,True
ST013,MD017,0.25,53,4_week_rolling_average,True
ST013,MD018,0.25,53,4_week_rolling_average,True
ST013,MD019,0.25,53,4_week_rolling_average,True
ST013,MD020,1.5,53,4_week_rolling_average,True
ST013,MD021,3.5,53,4_week_rolling_average,True
ST013,MD022,0.0,53,4_week_rolling_average,False
ST013,MD023,0.0,53,4_week_rolling_average,True
ST013,MD024,0.0,53,4_week_rolling_average,True
ST013,MD025,0.0,53,4_week_rolling_average,True
ST013,MD026,0.25,53,4_week_rolling_average,True
ST013,MD027,3.25,53,4_week_rolling_average,True
ST013,MD028,0.0,53,4_week_rolling_average,False
ST013,MD029,0.0,53,4_week_rolling_average,True
ST013,MD030,0.25,53,4_week_rolling_average,True
ST013,MD031,0.0,53,4_week_rolling_average,True
ST013,MD032,0.0,53,4_week_rolling_average,True
ST013,MD033,0.0,53,4_week_rolling_average,True
ST013,MD034,0.0,53,4_week_rolling_average,True
ST013,MD035,0.25,53,4_week_rolling_average,True
ST013,MD036,0.0,53,4_week_rolling_average,False
ST013,MD037,0.25,53,4_week_rolling_average,True
ST013,MD038,2.0,53,4_week_rolling_average,True
ST013,MD039,0.25,53,4_week_rolling_average,True
ST013,MD040,0.0,53,4_week_rolling_average,True
ST013,MD041,0.0,53,4_week_rolling_average,True
ST013,MD042,0.0,53,4_week_rolling_average,True
ST013,MD043,0.5,53,4_week_rolling_average,True
ST013,MD044,0.0,53,4_week_rolling_average,True
ST013,MD045,0.0,53,4_week_rolling_average,True
ST013,MD046,0.5,53,4_week_rolling_average,True
ST013,MD047,0.0,53,4_week_rolling_average,False
ST013,MD048,0.0,53,4_week_rolling_average,True
ST013,MD049,0.0,53,4_week_rolling_average,True
ST013,MD050,0.0,53,4_week_rolling_average,True
ST013,MD051,0.0,53,4_week_rolling_average,True
ST013,MD052,0.0,53,4_week_rolling_average,True
ST013,MD053,0.0,53,4_week_rolling_average,False
ST013,MD054,0.0,53,4_week_rolling_average,True
ST013,MD055,0.0,53,4_week_rolling_average,True
ST013,MD056,0.0,53,4_week_rolling_average,True
ST013,MD057,0.0,53,4_week_rolling_average,True
ST013,MD058,0.0,53,4_week_rolling_average,True
ST013,MD059,0.0,53,4_week_rolling_average,True
ST013,MD060,0.0,53,4_week_rolling_average,True
ST014,MD001,1.0,53,4_week_rolling_average,True
ST014,MD002,2.0,53,4_week_rolling_average,True
ST014,MD003,1.5,53,4_week_rolling_average,True
ST014,MD004,0.0,53,4_week_rolling_average,False
ST014,MD005,0.0,53,4_week_rolling_average,True
ST014,MD006,1.25,53,4_week_rolling_average,True
ST014,MD007,0.5,53,4_week_rolling_average,True
ST014,MD008,0.0,53,4_week_rolling_average,True
ST014,MD009,0.25,53,4_week_rolling_average,True
ST014,MD010,5.5,53,4_week_rolling_average,True
ST014,MD011,0.0,53,4_week_rolling_average,True
ST014,MD012,2.5,53,4_week_rolling_average,True
ST014,MD013,0.0,53,4_week_rolling_average,False
ST014,MD014,0.0,53,4_week_rolling_average,True
ST014,MD015,0.5,53,4_week_rolling_average,True
ST014,MD016,1.25,53,4_week_rolling_average,True
ST014,MD017,0.0,53,4_week_rolling_average,True
ST014,MD018,0.0,53,4_week_rolling_average,True
ST014,MD019,0.5,53,4_week_rolling_average,True
ST014,MD020,0.25,53,4_week_rolling_average,True
ST014,MD021,3.25,53,4_week_rolling_average,True
ST014,MD022,0.0,53,4_week_rolling_average,False
ST014,MD023,0.0,53,4_week_rolling_average,True
ST014,MD024,1.0,53,4_week_rolling_average,True
ST014,MD025,0.0,53,4_week_rolling_average,True
ST014,MD026,0.0,53,4_week_rolling_average,True
ST014,MD027,3.0,53,4_week_rolling_average,True
ST014,MD028,0.0,53,4_week_rolling_average,False
ST014,MD029,0.0,53,4_week_rolling_average,True
ST014,MD030,0.25,53,4_week_rolling_average,True
ST014,MD031,0.0,53,4_week_rolling_average,True
ST014,MD032,0.25,53,4_week_rolling_average,True
ST014,MD033,0.0,53,4_week_rolling_average,True
ST014,MD034,0.0,53,4_week_rolling_average,True
ST014,MD035,1.0,53,4_week_rolling_average,True
ST014,MD036,0.0,53,4_week_rolling_average,False
ST014,MD037,0.25,53,4_week_rolling_average,True
ST014,MD038,1.75,53,4_week_rolling_average,True
ST014,MD039,1.5,53,4_week_rolling_average,True
ST014,MD040,0.0,53,4_week_rolling_average,True
ST014,MD041,0.0,53,4_week_rolling_average,True
ST014,MD042,0.25,53,4_week_rolling_average,True
ST014,MD043,0.25,53,4_week_rolling_average,True
ST014,MD044,0.25,53,4_week_rolling_average,True
ST014,MD045,0.0,53,4_week_rolling_average,True
ST014,MD046,0.0,53,4_week_rolling_average,True
ST014,MD047,0.0,53,4_week_rolling_average,False
ST014,MD048,0.25,53,4_week_rolling_average,True
ST014,MD049,0.0,53,4_week_rolling_average,True
ST014,MD050,0.25,53,4_week_rolling_average,True
ST014,MD051,0.0,53,4_week_rolling_average,True
ST014,MD052,0.0,53,4_week_rolling_average,True
ST014,MD053,0.0,53,4_week_rolling_average,False
ST014,MD054,0.0,53,4_week_rolling_average,True
ST014,MD055,0.25,53,4_week_rolling_average,True
ST014,MD056,0.0,53,4_week_rolling_average,True
ST014,MD057,0.0,53,4_week_rolling_average,True
ST014,MD058,0.0,53,4_week_rolling_average,True
ST014,MD059,0.0,53,4_week_rolling_average,True
ST014,MD060,0.0,53,4_week_rolling_average,True
ST015,MD001,0.5,53,4_week_rolling_average,True
ST015,MD002,1.0,53,4_week_rolling_average,True
ST015,MD003,1.25,53,4_week_rolling_average,True
ST015,MD004,0.0,53,4_week_rolling_average,False
ST015,MD005,0.0,53,4_week_rolling_average,True
ST015,MD006,0.75,53,4_week_rolling_average,True
ST015,MD007,0.0,53,4_week_rolling_average,True
ST015,MD008,0.0,53,4_week_rolling_average,True
ST015,MD009,0.0,53,4_week_rolling_average,True
ST015,MD010,5.5,53,4_week_rolling_average,True
ST015,MD011,0.0,53,4_week_rolling_average,True
ST015,MD012,1.75,53,4_week_rolling_average,True
ST015,MD013,0.0,53,4_week_rolling_average,False
ST015,MD014,0.25,53,4_week_rolling_average,True
ST015,MD015,1.0,53,4_week_rolling_average,True
ST015,MD016,5.25,53,4_week_rolling_average,True
ST015,MD017,1.0,53,4_week_rolling_average,True
ST015,MD018,0.0,53,4_week_rolling_average,True
ST015,MD019,0.5,53,4_week_rolling_average,True
ST015,MD020,0.0,53,4_week_rolling_average,True
ST015,MD021,6.5,53,4_week_rolling_average,True
ST015,MD022,0.0,53,4_week_rolling_average,False
ST015,MD023,0.0,53,4_week_rolling_average,True
ST015,MD024,0.5,53,4_week_rolling_average,True
ST015,MD025,0.0,53,4_week_rolling_average,True
ST015,MD026,0.0,53,4_week_rolling_average,True
ST015,MD027,0.75,53,4_week_rolling_average,True
ST015,MD028,0.0,53,4_week_rolling_average,False
ST015,MD029,0.0,53,4_week_rolling_average,True
ST015,MD030,0.5,53,4_week_rolling_average,True
ST015,MD031,0.0,53,4_week_rolling_average,True
ST015,MD032,0.25,53,4_week_rolling_average,True
ST015,MD033,0.25,53,4_week_rolling_average,True
ST015,MD034,0.0,53,4_week_rolling_average,True
ST015,MD035,0.25,53,4_week_rolling_average,True
ST015,MD036,0.0,53,4_week_rolling_average,False
ST015,MD037,0.25,53,4_week_rolling_average,True
ST015,MD038,1.0,53,4_week_rolling_average,True
ST015,MD039,0.25,53,4_week_rolling_average,True
ST015,MD040,0.0,53,4_week_rolling_average,True
ST015,MD041,0.0,53,4_week_rolling_average,True
ST015,MD042,0.0,53,4_week_rolling_average,True
ST015,MD043,0.5,53,4_week_rolling_average,True
ST015,MD044,1.0,53,4_week_rolling_average,True
ST015,MD045,0.0,53,4_week_rolling_average,True
ST015,MD046,0.5,53,4_week_rolling_average,True
ST015,MD047,0.0,53,4_week_rolling_average,False
ST015,MD048,0.0,53,4_week_rolling_average,True
ST015,MD049,0.0,53,4_week_rolling_average,True
ST015,MD050,0.0,53,4_week_rolling_average,True
ST015,MD051,0.0,53,4_week_rolling_average,True
ST015,MD052,0.0,53,4_week_rolling_average,True
ST015,MD053,0.0,53,4_week_rolling_average,False
ST015,MD054,0.0,53,4_week_rolling_average,True
ST015,MD055,0.25,53,4_week_rolling_average,True
ST015,MD056,0.0,53,4_week_rolling_average,True
ST015,MD057,0.0,53,4_week_rolling_average,True
ST015,MD058,0.0,53,4_week_rolling_average,True
ST015,MD059,0.0,53,4_week_rolling_average,True
ST015,MD060,0.0,53,4_week_rolling_average,True
ST016,MD001,0.0,53,4_week_rolling_average,True
ST016,MD002,0.5,53,4_week_rolling_average,True
ST016,MD003,0.75,53,4_week_rolling_average,True
ST016,MD004,0.0,53,4_week_rolling_average,False
ST016,MD005,0.0,53,4_week_rolling_average,True
ST016,MD006,0.5,53,4_week_rolling_average,True
ST016,MD007,0.0,53,4_week_rolling_average,True
ST016,MD008,0.0,53,4_week_rolling_average,True
ST016,MD009,0.0,53,4_week_rolling_average,True
ST016,MD010,7.5,53,4_week_rolling_average,True
ST016,MD011,0.0,53,4_week_rolling_average,True
ST016,MD012,2.25,53,4_week_rolling_average,True
ST016,MD013,0.0,53,4_week_rolling_average,False
ST016,MD014,0.0,53,4_week_rolling_average,True
ST016,MD015,0.25,53,4_week_rolling_average,True
ST016,MD016,2.5,53,4_week_rolling_average,True
ST016,MD017,0.0,53,4_week_rolling_average,True
ST016,MD018,0.25,53,4_week_rolling_average,True
ST016,MD019,1.25,53,4_week_rolling_average,True
ST016,MD020,0.0,53,4_week_rolling_average,True
ST016,MD021,2.75,53,4_week_rolling_average,True
ST016,MD022,0.0,53,4_week_rolling_average,False
ST016,MD023,0.0,53,4_week_rolling_average,True
ST016,MD024,0.5,53,4_week_rolling_average,True
ST016,MD025,0.0,53,4_week_rolling_average,True
ST016,MD026,0.0,53,4_week_rolling_average,True
ST016,MD027,0.25,53,4_week_rolling_average,True
ST016,MD028,0.0,53,4_week_rolling_average,False
ST016,MD029,0.0,53,4_week_rolling_average,True
ST016,MD030,0.0,53,4_week_rolling_average,True
ST016,MD031,0.25,53,4_week_rolling_average,True
ST016,MD032,0.25,53,4_week_rolling_average,True
ST016,MD033,0.0,53,4_week_rolling_average,True
ST016,MD034,0.0,53,4_week_rolling_average,True
ST016,MD035,1.5,53,4_week_rolling_average,True
ST016,MD036,0.0,53,4_week_rolling_average,False
ST016,MD037,1.0,53,4_week_rolling_average,True
ST016,MD038,0.5,53,4_week_rolling_average,True
ST016,MD039,0.25,53,4_week_rolling_average,True
ST016,MD040,0.0,53,4_week_rolling_average,True
ST016,MD041,0.0,53,4_week_rolling_average,True
ST016,MD042,0.0,53,4_week_rolling_average,True
ST016,MD043,0.0,53,4_week_rolling_average,True
ST016,MD044,0.25,53,4_week_rolling_average,True
ST016,MD045,0.0,53,4_week_rolling_average,True
ST016,MD046,0.0,53,4_week_rolling_average,True
ST016,MD047,0.0,53,4_week_rolling_average,False
ST016,MD048,0.25,53,4_week_rolling_average,True
ST016,MD049,0.0,53,4_week_rolling_average,True
ST016,MD050,0.25,53,4_week_rolling_average,True
ST016,MD051,0.0,53,4_week_rolling_average,True
ST016,MD052,0.25,53,4_week_rolling_average,True
ST016,MD053,0.0,53,4_week_rolling_average,False
ST016,MD054,0.0,53,4_week_rolling_average,True
ST016,MD055,0.0,53,4_week_rolling_average,True
ST016,MD056,0.0,53,4_week_rolling_average,True
ST016,MD057,0.0,53,4_week_rolling_average,True
ST016,MD058,0.0,53,4_week_rolling_average,True
ST016,MD059,0.0,53,4_week_rolling_average,True
ST016,MD060,0.0,53,4_week_rolling_average,True
ST017,MD001,0.25,53,4_week_rolling_average,True
ST017,MD002,0.5,53,4_week_rolling_average,True
ST017,MD003,0.25,53,4_week_rolling_average,True
ST017,MD004,0.0,53,4_week_rolling_average,False
ST017,MD005,0.25,53,4_week_rolling_average,True
ST017,MD006,0.75,53,4_week_rolling_average,True
ST017,MD007,0.25,53,4_week_rolling_average,True
ST017,MD008,0.0,53,4_week_rolling_average,True
ST017,MD009,0.25,53,4_week_rolling_average,True
ST017,MD010,6.75,53,4_week_rolling_average,True
ST017,MD011,0.25,53,4_week_rolling_average,True
ST017,MD012,12.5,53,4_week_rolling_average,True
ST017,MD013,0.0,53,4_week_rolling_average,False
ST017,MD014,0.25,53,4_week_rolling_average,True
ST017,MD015,0.25,53,4_week_rolling_average,True
ST017,MD016,3.5,53,4_week_rolling_average,True
ST017,MD017,0.0,53,4_week_rolling_average,True
ST017,MD018,0.25,53,4_week_rolling_average,True
ST017,MD019,0.5,53,4_week_rolling_average,True
ST017,MD020,0.25,53,4_week_rolling_average,True
ST017,MD021,5.0,53,4_week_rolling_average,True
ST017,MD022,0.0,53,4_week_rolling_average,False
ST017,MD023,0.0,53,4_week_rolling_average,True
ST017,MD024,1.5,53,4_week_rolling_average,True
ST017,MD025,0.0,53,4_week_rolling_average,True
ST017,MD026,0.0,53,4_week_rolling_average,True
ST017,MD027,1.5,53,4_week_rolling_average,True
ST017,MD028,0.0,53,4_week_rolling_average,False
ST017,MD029,0.0,53,4_week_rolling_average,True
ST017,MD030,0.25,53,4_week_rolling_average,True
ST017,MD031,0.0,53,4_week_rolling_average,True
ST017,MD032,0.25,53,4_week_rolling_average,True
ST017,MD033,0.0,53,4_week_rolling_average,True
ST017,MD034,0.0,53,4_week_rolling_average,True
ST017,MD035,1.5,53,4_week_rolling_average,True
ST017,MD036,0.0,53,4_week_rolling_average,False
ST017,MD037,0.0,53,4_week_rolling_average,True
ST017,MD038,1.5,53,4_week_rolling_average,True
ST017,MD039,0.0,53,4_week_rolling_average,True
ST017,MD040,0.0,53,4_week_rolling_average,True
ST017,MD041,0.0,53,4_week_rolling_average,True
ST017,MD042,0.0,53,4_week_rolling_average,True
ST017,MD043,0.25,53,4_week_rolling_average,True
ST017,MD044,0.5,53,4_week_rolling_average,True
ST017,MD045,0.0,53,4_week_rolling_average,True
ST017,MD046,0.5,53,4_week_rolling_average,True
ST017,MD047,0.0,53,4_week_rolling_average,False
ST017,MD048,0.25,53,4_week_rolling_average,True
ST017,MD049,0.0,53,4_week_rolling_average,True
ST017,MD050,1.25,53,4_week_rolling_average,True
ST017,MD051,0.0,53,4_week_rolling_average,True
ST017,MD052,0.25,53,4_week_rolling_average,True
ST017,MD053,0.0,53,4_week_rolling_average,False
ST017,MD054,0.0,53,4_week_rolling_average,True
ST017,MD055,0.25,53,4_week_rolling_average,True
ST017,MD056,0.0,53,4_week_rolling_average,True
ST017,MD057,0.0,53,4_week_rolling_average,True
ST017,MD058,0.0,53,4_week_rolling_average,True
ST017,MD059,0.0,53,4_week_rolling_average,True
ST017,MD060,0.0,53,4_week_rolling_average,True
ST018,MD001,0.0,53,4_week_rolling_average,True
ST018,MD002,0.5,53,4_week_rolling_average,True
ST018,MD003,0.25,53,4_week_rolling_average,True
ST018,MD004,0.0,53,4_week_rolling_average,False
ST018,MD005,0.25,53,4_week_rolling_average,True
ST018,MD006,0.5,53,4_week_rolling_average,True
ST018,MD007,0.25,53,4_week_rolling_average,True
ST018,MD008,0.0,53,4_week_rolling_average,True
ST018,MD009,0.75,53,4_week_rolling_average,True
ST018,MD010,11.25,53,4_week_rolling_average,True
ST018,MD011,0.0,53,4_week_rolling_average,True
ST018,MD012,3.0,53,4_week_rolling_average,True
ST018,MD013,0.0,53,4_week_rolling_average,False
ST018,MD014,0.0,53,4_week_rolling_average,True
ST018,MD015,0.0,53,4_week_rolling_average,True
ST018,MD016,5.5,53,4_week_rolling_average,True
ST018,MD017,0.0,53,4_week_rolling_average,True
ST018,MD018,0.25,53,4_week_rolling_average,True
ST018,MD019,1.0,53,4_week_rolling_average,True
ST018,MD020,0.25,53,4_week_rolling_average,True
ST018,MD021,8.5,53,4_week_rolling_average,True
ST018,MD022,0.0,53,4_week_rolling_average,False
ST018,MD023,0.25,53,4_week_rolling_average,True
ST018,MD024,2.75,53,4_week_rolling_average,True
ST018,MD025,0.0,53,4_week_rolling_average,True
ST018,MD026,0.25,53,4_week_rolling_average,True
ST018,MD027,2.25,53,4_week_rolling_average,True
ST018,MD028,0.0,53,4_week_rolling_average,False
ST018,MD029,0.0,53,4_week_rolling_average,True
ST018,MD030,0.5,53,4_week_rolling_average,True
ST018,MD031,0.0,53,4_week_rolling_average,True
ST018,MD032,0.0,53,4_week_rolling_average,True
ST018,MD033,0.0,53,4_week_rolling_average,True
ST018,MD034,0.0,53,4_week_rolling_average,True
ST018,MD035,1.25,53,4_week_rolling_average,True
ST018,MD036,0.0,53,4_week_rolling_average,False
ST018,MD037,0.25,53,4_week_rolling_average,True
ST018,MD038,1.5,53,4_week_rolling_average,True
ST018,MD039,0.25,53,4_week_rolling_average,True
ST018,MD040,0.0,53,4_week_rolling_average,True
ST018,MD041,0.0,53,4_week_rolling_average,True
ST018,MD042,0.0,53,4_week_rolling_average,True
ST018,MD043,0.5,53,4_week_rolling_average,True
ST018,MD044,1.25,53,4_week_rolling_average,True
ST018,MD045,0.5,53,4_week_rolling_average,True
ST018,MD046,0.0,53,4_week_rolling_average,True
ST018,MD047,0.0,53,4_week_rolling_average,False
ST018,MD048,0.75,53,4_week_rolling_average,True
ST018,MD049,0.0,53,4_week_rolling_average,True
ST018,MD050,0.25,53,4_week_rolling_average,True
ST018,MD051,0.25,53,4_week_rolling_average,True
ST018,MD052,1.5,53,4_week_rolling_average,True
ST018,MD053,0.0,53,4_week_rolling_average,False
