forecast_week,store_id,model_id,category,price,forecast_units,max_units,priority_score,value_per_rupee,allocated_units,allocated_value,recommendation_reason
53,ST005,MD010,Entry,9800.0,4.5,4,5.315625,0.0005424107142857142,4,39200.0,Allocated based on forecast demand and priority per rupee
53,ST005,MD012,Entry,9100.0,4.25,4,5.0203125,0.0005516826923076924,4,36400.0,Allocated based on forecast demand and priority per rupee
53,ST005,MD037,Mid-range,35400.0,1.5,1,1.378125,3.8930084745762716e-05,1,35400.0,Allocated based on forecast demand and priority per rupee
53,ST005,MD024,Budget,16600.0,2.0,2,1.8375000000000001,0.00011069277108433736,2,33200.0,Allocated based on forecast demand and priority per rupee
53,ST005,MD001,Keypad,7600.0,0.25,0,0.22968750000000002,3.0222039473684212e-05,0,0.0,No forecast demand
53,ST005,MD002,Keypad,7900.0,0.5,0,0.45937500000000003,5.81487341772152e-05,0,0.0,No forecast demand
53,ST005,MD003,Keypad,6300.0,0.75,0,0.6890625,0.000109375,0,0.0,No forecast demand
53,ST005,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD006,Entry,13100.0,0.5,0,0.45937500000000003,3.5066793893129776e-05,0,0.0,No forecast demand
53,ST005,MD007,Entry,14300.0,0.5,0,0.5906250000000001,4.1302447552447554e-05,0,0.0,No forecast demand
53,ST005,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD009,Entry,11500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD011,Entry,12100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD015,Budget,16700.0,0.5,0,0.45937500000000003,2.750748502994012e-05,0,0.0,No forecast demand
53,ST005,MD017,Budget,19500.0,0.25,0,0.22968750000000002,1.1778846153846154e-05,0,0.0,No forecast demand
53,ST005,MD018,Budget,15900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD020,Budget,19500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD026,Mid-range,31900.0,0.25,0,0.22968750000000002,7.200235109717869e-06,0,0.0,No forecast demand
53,ST005,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD030,Mid-range,27200.0,0.5,0,0.5389627659574469,1.981480757196496e-05,0,0.0,No forecast demand
53,ST005,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD032,Mid-range,42200.0,0.25,0,0.22968750000000002,5.442831753554503e-06,0,0.0,No forecast demand
53,ST005,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD034,Mid-range,44100.0,0.25,0,0.22968750000000002,5.208333333333334e-06,0,0.0,No forecast demand
53,ST005,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD041,Upper-mid,69300.0,0.25,0,0.22968750000000002,3.3143939393939395e-06,0,0.0,No forecast demand
53,ST005,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD048,Upper-mid,59900.0,0.25,0,0.22968750000000002,3.834515859766277e-06,0,0.0,No forecast demand
53,ST005,MD049,Premium,70500.0,0.5,0,0.45937500000000003,6.515957446808511e-06,0,0.0,No forecast demand
53,ST005,MD050,Premium,97100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD051,Premium,82400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD052,Premium,96000.0,0.5,0,0.45937500000000003,4.785156250000001e-06,0,0.0,No forecast demand
53,ST005,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD055,Premium,75000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD058,Flagship,150000.0,0.5,0,0.5906250000000001,3.937500000000001e-06,0,0.0,No forecast demand
53,ST005,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST005,MD060,Flagship,105100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD050,Premium,97100.0,3.25,3,3.8390625000000003,3.953720391349125e-05,3,291300.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD016,Budget,23300.0,10.75,10,12.6984375,0.0005449973175965665,10,233000.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD021,Budget,25200.0,8.25,8,9.7453125,0.00038671875,8,201600.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD038,Mid-range,39900.0,4.5,4,5.315625,0.0001332236842105263,4,159600.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD010,Entry,9800.0,12.0,12,14.175,0.0014464285714285716,12,117600.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD055,Premium,75000.0,1.5,1,1.378125,1.8375e-05,1,75000.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD044,Upper-mid,66900.0,1.25,1,1.1484375,1.71664798206278e-05,1,66900.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD012,Entry,9100.0,7.75,7,9.1546875,0.0010060096153846154,7,63700.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD039,Upper-mid,51000.0,1.5,1,1.378125,2.702205882352941e-05,1,51000.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD030,Mid-range,27200.0,1.25,1,1.1484375,4.2221966911764706e-05,1,27200.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD006,Entry,13100.0,2.75,2,2.5265625000000003,0.00019286736641221377,2,26200.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD019,Budget,25600.0,1.75,1,1.6078125,6.280517578125001e-05,1,25600.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD002,Keypad,7900.0,1.0,1,0.9187500000000001,0.0001162974683544304,1,7900.0,Allocated based on forecast demand and priority per rupee
53,ST006,MD001,Keypad,7600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD003,Keypad,6300.0,0.25,0,0.29531250000000003,4.687500000000001e-05,0,0.0,No forecast demand
53,ST006,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD007,Entry,14300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD009,Entry,11500.0,0.25,0,0.23750000000000002,2.065217391304348e-05,0,0.0,No forecast demand
53,ST006,MD011,Entry,12100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD015,Budget,16700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD017,Budget,19500.0,0.5,0,0.45937500000000003,2.355769230769231e-05,0,0.0,No forecast demand
53,ST006,MD018,Budget,15900.0,0.75,0,0.6890625,4.3337264150943396e-05,0,0.0,No forecast demand
53,ST006,MD020,Budget,19500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD024,Budget,16600.0,0.75,0,0.8287063953488373,4.99220720089661e-05,0,0.0,No forecast demand
53,ST006,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD026,Mid-range,31900.0,0.25,0,0.22968750000000002,7.200235109717869e-06,0,0.0,No forecast demand
53,ST006,MD027,Mid-range,46300.0,0.25,0,0.22968750000000002,4.96085313174946e-06,0,0.0,No forecast demand
53,ST006,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD032,Mid-range,42200.0,0.75,0,0.6890625,1.6328495260663508e-05,0,0.0,No forecast demand
53,ST006,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD034,Mid-range,44100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD035,Mid-range,32400.0,0.25,0,0.2710597826086956,8.36604267310789e-06,0,0.0,No forecast demand
53,ST006,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD037,Mid-range,35400.0,0.25,0,0.22968750000000002,6.488347457627119e-06,0,0.0,No forecast demand
53,ST006,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD041,Upper-mid,69300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD043,Upper-mid,59500.0,0.25,0,0.22968750000000002,3.860294117647059e-06,0,0.0,No forecast demand
53,ST006,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD046,Upper-mid,71500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD048,Upper-mid,59900.0,0.25,0,0.22968750000000002,3.834515859766277e-06,0,0.0,No forecast demand
53,ST006,MD049,Premium,70500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD051,Premium,82400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD052,Premium,96000.0,0.5,0,0.5906250000000001,6.152343750000001e-06,0,0.0,No forecast demand
53,ST006,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD057,Flagship,119700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD058,Flagship,150000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST006,MD060,Flagship,105100.0,0.25,0,0.29531250000000003,2.8098239771646054e-06,0,0.0,No forecast demand
53,ST007,MD050,Premium,97100.0,2.0,2,2.3625000000000003,2.4330587023686922e-05,2,194200.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD012,Entry,9100.0,14.25,14,16.8328125,0.0018497596153846153,14,127400.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD052,Premium,96000.0,1.0,1,0.9187500000000001,9.570312500000001e-06,1,96000.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD038,Mid-range,39900.0,2.0,2,2.3625000000000003,5.921052631578948e-05,2,79800.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD021,Budget,25200.0,3.5,3,4.134375,0.0001640625,3,75600.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD017,Budget,19500.0,2.0,2,1.8375000000000001,9.423076923076924e-05,2,39000.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD019,Budget,25600.0,1.5,1,1.378125,5.38330078125e-05,1,25600.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD016,Budget,23300.0,1.75,1,2.0671875,8.872049356223177e-05,1,23300.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD010,Entry,9800.0,2.0,2,2.3625000000000003,0.0002410714285714286,2,19600.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD024,Budget,16600.0,1.75,1,1.8345740445859873,0.00011051650870999924,1,16600.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD003,Keypad,6300.0,1.75,1,2.0671875,0.000328125,1,6300.0,Allocated based on forecast demand and priority per rupee
53,ST007,MD001,Keypad,7600.0,0.25,0,0.22968750000000002,3.0222039473684212e-05,0,0.0,No forecast demand
53,ST007,MD002,Keypad,7900.0,0.25,0,0.22968750000000002,2.90743670886076e-05,0,0.0,No forecast demand
53,ST007,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD005,Entry,11600.0,0.25,0,0.29531250000000003,2.5457974137931036e-05,0,0.0,No forecast demand
53,ST007,MD006,Entry,13100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD007,Entry,14300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD009,Entry,11500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD011,Entry,12100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD015,Budget,16700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD018,Budget,15900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD020,Budget,19500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD026,Mid-range,31900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD027,Mid-range,46300.0,0.75,0,0.6890625,1.488255939524838e-05,0,0.0,No forecast demand
53,ST007,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD030,Mid-range,27200.0,0.25,0,0.22968750000000002,8.444393382352942e-06,0,0.0,No forecast demand
53,ST007,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD032,Mid-range,42200.0,0.5,0,0.45937500000000003,1.0885663507109005e-05,0,0.0,No forecast demand
53,ST007,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD034,Mid-range,44100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD035,Mid-range,32400.0,0.75,0,0.8859375,2.734375e-05,0,0.0,No forecast demand
53,ST007,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD037,Mid-range,35400.0,0.5,0,0.5359375,1.5139477401129942e-05,0,0.0,No forecast demand
53,ST007,MD039,Upper-mid,51000.0,0.75,0,0.8600328947368421,1.6863390092879258e-05,0,0.0,No forecast demand
53,ST007,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD041,Upper-mid,69300.0,0.25,0,0.284375,4.103535353535353e-06,0,0.0,No forecast demand
53,ST007,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD043,Upper-mid,59500.0,0.25,0,0.22968750000000002,3.860294117647059e-06,0,0.0,No forecast demand
53,ST007,MD044,Upper-mid,66900.0,0.25,0,0.22968750000000002,3.4332959641255608e-06,0,0.0,No forecast demand
53,ST007,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD046,Upper-mid,71500.0,0.5,0,0.45937500000000003,6.424825174825175e-06,0,0.0,No forecast demand
53,ST007,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD048,Upper-mid,59900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD049,Premium,70500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD051,Premium,82400.0,0.5,0,0.5488636363636363,6.6609664607237415e-06,0,0.0,No forecast demand
53,ST007,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD055,Premium,75000.0,0.5,0,0.5906250000000001,7.875000000000002e-06,0,0.0,No forecast demand
53,ST007,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD057,Flagship,119700.0,0.25,0,0.24298986486486487,2.0299905168326223e-06,0,0.0,No forecast demand
53,ST007,MD058,Flagship,150000.0,0.25,0,0.22968750000000002,1.5312500000000002e-06,0,0.0,No forecast demand
53,ST007,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST007,MD060,Flagship,105100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD050,Premium,97100.0,6.0,6,7.0875,7.299176107106077e-05,6,582600.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD052,Premium,96000.0,3.5,3,4.134375,4.306640625000001e-05,3,288000.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD027,Mid-range,46300.0,3.0,3,3.54375,7.653887688984881e-05,3,138900.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD032,Mid-range,42200.0,2.25,2,2.1590073529411766,5.1161311681070534e-05,2,84400.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD021,Budget,25200.0,3.0,3,3.54375,0.00014062500000000002,3,75600.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD039,Upper-mid,51000.0,1.75,1,1.6078125,3.152573529411765e-05,1,51000.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD016,Budget,23300.0,2.5,2,2.953125,0.00012674356223175965,2,46600.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD038,Mid-range,39900.0,1.5,1,1.771875,4.440789473684211e-05,1,39900.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD010,Entry,9800.0,4.0,4,4.7250000000000005,0.0004821428571428572,4,39200.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD035,Mid-range,32400.0,1.5,1,1.5253676470588236,4.707924836601307e-05,1,32400.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD012,Entry,9100.0,3.75,3,4.4296875,0.00048677884615384615,3,27300.0,Allocated based on forecast demand and priority per rupee
53,ST008,MD001,Keypad,7600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD002,Keypad,7900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD003,Keypad,6300.0,0.25,0,0.22968750000000002,3.6458333333333336e-05,0,0.0,No forecast demand
53,ST008,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD006,Entry,13100.0,0.25,0,0.22968750000000002,1.7533396946564888e-05,0,0.0,No forecast demand
53,ST008,MD007,Entry,14300.0,0.5,0,0.5906250000000001,4.1302447552447554e-05,0,0.0,No forecast demand
53,ST008,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD009,Entry,11500.0,0.25,0,0.22968750000000002,1.997282608695652e-05,0,0.0,No forecast demand
53,ST008,MD011,Entry,12100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD015,Budget,16700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD017,Budget,19500.0,0.25,0,0.22968750000000002,1.1778846153846154e-05,0,0.0,No forecast demand
53,ST008,MD018,Budget,15900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD019,Budget,25600.0,0.5,0,0.5075000000000001,1.9824218750000002e-05,0,0.0,No forecast demand
53,ST008,MD020,Budget,19500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD024,Budget,16600.0,0.25,0,0.22968750000000002,1.383659638554217e-05,0,0.0,No forecast demand
53,ST008,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD026,Mid-range,31900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD030,Mid-range,27200.0,0.75,0,0.6890625,2.5333180147058823e-05,0,0.0,No forecast demand
53,ST008,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD034,Mid-range,44100.0,0.25,0,0.22968750000000002,5.208333333333334e-06,0,0.0,No forecast demand
53,ST008,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD037,Mid-range,35400.0,0.5,0,0.45937500000000003,1.2976694915254239e-05,0,0.0,No forecast demand
53,ST008,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD041,Upper-mid,69300.0,0.25,0,0.22968750000000002,3.3143939393939395e-06,0,0.0,No forecast demand
53,ST008,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD043,Upper-mid,59500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD044,Upper-mid,66900.0,0.5,0,0.5906250000000001,8.828475336322872e-06,0,0.0,No forecast demand
53,ST008,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD046,Upper-mid,71500.0,0.5,0,0.472198275862069,6.604171690378587e-06,0,0.0,No forecast demand
53,ST008,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD048,Upper-mid,59900.0,0.5,0,0.45937500000000003,7.669031719532554e-06,0,0.0,No forecast demand
53,ST008,MD049,Premium,70500.0,0.5,0,0.45937500000000003,6.515957446808511e-06,0,0.0,No forecast demand
53,ST008,MD051,Premium,82400.0,0.25,0,0.22968750000000002,2.787469660194175e-06,0,0.0,No forecast demand
53,ST008,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD055,Premium,75000.0,0.5,0,0.5134868421052632,6.846491228070176e-06,0,0.0,No forecast demand
53,ST008,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD057,Flagship,119700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD058,Flagship,150000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST008,MD060,Flagship,105100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD052,Premium,96000.0,1.0,1,1.125,1.171875e-05,1,96000.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD012,Entry,9100.0,9.25,9,10.40625,0.0011435439560439561,9,81900.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD046,Upper-mid,71500.0,1.0,1,0.9357142857142857,1.3086913086913087e-05,1,71500.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD035,Mid-range,32400.0,2.5,2,2.597222222222222,8.016117969821672e-05,2,64800.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD021,Budget,25200.0,2.25,2,2.53125,0.00010044642857142857,2,50400.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD038,Mid-range,39900.0,1.75,1,1.96875,4.9342105263157894e-05,1,39900.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD006,Entry,13100.0,2.5,2,2.1875,0.00016698473282442748,2,26200.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD019,Budget,25600.0,1.0,1,0.9330985915492958,3.6449163732394365e-05,1,25600.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD010,Entry,9800.0,2.25,2,2.53125,0.0002582908163265306,2,19600.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD024,Budget,16600.0,1.75,1,1.8673780487804879,0.00011249265354099325,1,16600.0,Allocated based on forecast demand and priority per rupee
53,ST009,MD001,Keypad,7600.0,0.25,0,0.21875,2.8782894736842105e-05,0,0.0,No forecast demand
53,ST009,MD002,Keypad,7900.0,0.25,0,0.21875,2.7689873417721518e-05,0,0.0,No forecast demand
53,ST009,MD003,Keypad,6300.0,0.25,0,0.28125,4.464285714285714e-05,0,0.0,No forecast demand
53,ST009,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD007,Entry,14300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD009,Entry,11500.0,0.5,0,0.4375,3.804347826086956e-05,0,0.0,No forecast demand
53,ST009,MD011,Entry,12100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD015,Budget,16700.0,0.25,0,0.21875,1.309880239520958e-05,0,0.0,No forecast demand
53,ST009,MD016,Budget,23300.0,0.75,0,0.65625,2.8165236051502145e-05,0,0.0,No forecast demand
53,ST009,MD017,Budget,19500.0,0.5,0,0.4375,2.2435897435897437e-05,0,0.0,No forecast demand
53,ST009,MD018,Budget,15900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD020,Budget,19500.0,0.5,0,0.4375,2.2435897435897437e-05,0,0.0,No forecast demand
53,ST009,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
