store_id,store_segment,tier,predecessor_recent6_avg_units,successor_recent6_avg_units,successor_model_share,predecessor_model_id,successor_model_id,lifecycle_status,eol_score,transfer_priority,recommended_transfer_units,transfer_reason,predecessor_price,successor_price,recommended_transfer_value
ST010,Value,Tier 2,0.0,1.3333333333333333,0.039667548167737064,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.26566931116987785,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST007,Premium,Tier 1,0.3333333333333333,1.5,0.02630545740086376,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.2639163722025913,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST004,Premium,Tier 1,0.16666666666666666,1.3333333333333333,0.03518728717366629,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.2622285281876655,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST014,Value,Tier 3,0.0,1.0,0.051024675867837724,MD023,MD024,WATCH,0.475,0.26,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST020,Value,Tier 3,0.0,1.0,0.06057692307692308,MD023,MD024,WATCH,0.475,0.26,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST020,Value,Tier 3,0.0,1.0,0.04951923076923077,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.2585576923076923,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST017,Value,Tier 2,0.0,1.8333333333333333,0.018404907975460124,MD034,MD035,WATCH,0.6263888888888889,0.25688139059304704,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST006,Premium,Tier 1,0.0,1.1666666666666667,0.03933910306845004,MD029,MD030,WATCH,0.6416666666666666,0.24635064253868347,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST003,Premium,Tier 1,0.0,1.5,0.02659700783661838,MD023,MD024,WATCH,0.475,0.24479102350985515,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST017,Value,Tier 2,0.0,1.8333333333333333,0.01154817755322988,MD026,MD027,EOL_RECOMMEND,0.7625,0.2363111993263563,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST019,Balanced,Tier 2,0.0,1.5,0.02369460289600702,MD034,MD035,WATCH,0.6263888888888889,0.23608380868802106,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST021,Value,Tier 3,0.0,1.1666666666666667,0.03547297297297297,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.23475225225225227,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST006,Premium,Tier 1,0.16666666666666666,1.3333333333333333,0.022554419092578024,MD023,MD024,WATCH,0.475,0.22432992394440074,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST008,Premium,Tier 1,0.0,0.6666666666666666,0.05821563899414399,MD029,MD030,WATCH,0.6416666666666666,0.22333333333333333,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST025,Value,Tier 3,0.0,1.0,0.03714170367379895,MD023,MD024,WATCH,0.475,0.22142511102139684,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST002,Premium,Tier 1,0.0,1.1666666666666667,0.030455351862803074,MD029,MD030,WATCH,0.6416666666666666,0.21969938892174257,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST008,Premium,Tier 1,1.0,1.3333333333333333,0.003100241129865656,MD037,MD038,WATCH,0.5450413223140496,0.21596739005626364,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST007,Premium,Tier 1,0.0,1.8333333333333333,0.004711425206124852,MD049,MD050,EOL_RECOMMEND,0.7708333333333333,0.2158009422850412,0,Successor already has demand in this store,70500.0,97100.0,0.0
ST021,Value,Tier 3,0.0,0.8333333333333334,0.04054054054054054,MD023,MD024,WATCH,0.475,0.21328828828828833,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST007,Premium,Tier 1,0.5,1.5,0.005496662740478995,MD037,MD038,WATCH,0.5450413223140496,0.211489988221437,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST004,Premium,Tier 1,0.16666666666666666,0.5,0.04880817253121453,MD029,MD030,WATCH,0.6416666666666666,0.21142451759364358,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST022,Value,Tier 3,3.1666666666666665,0.16666666666666666,0.0002897710808461316,MD006,MD007,WATCH,0.4759090909090909,0.2092026465758717,0,Successor already has demand in this store,13100.0,14300.0,0.0
ST009,Value,Tier 2,0.16666666666666666,1.0,0.02931323283082077,MD045,MD046,WATCH,0.4708333333333333,0.2079396984924623,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST002,Premium,Tier 1,0.5,1.5,0.004139562389118865,MD015,MD016,WATCH,0.6458333333333333,0.2074186871673566,0,Successor already has demand in this store,16700.0,23300.0,0.0
ST011,Value,Tier 2,0.8333333333333334,1.3333333333333333,0.003497862417411582,MD037,MD038,WATCH,0.5450413223140496,0.20716025391890142,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST014,Value,Tier 3,0.5,1.5,0.0037641154328732747,MD037,MD038,WATCH,0.5450413223140496,0.20629234629861984,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST018,Value,Tier 2,1.1666666666666667,1.1666666666666667,0.0026216137489076608,MD037,MD038,WATCH,0.5450413223140496,0.20619817458005635,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST014,Value,Tier 3,0.3333333333333333,1.5,0.005018820577164366,MD015,MD016,WATCH,0.6458333333333333,0.2000564617314931,0,Successor already has demand in this store,16700.0,23300.0,0.0
ST009,Value,Tier 2,0.0,1.0,0.029731993299832497,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.1991959798994975,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST013,Value,Tier 3,0.3333333333333333,1.5,0.004008746355685131,MD037,MD038,WATCH,0.5450413223140496,0.19702623906705538,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST019,Balanced,Tier 2,0.0,1.6666666666666667,0.004387889425186486,MD011,MD012,EOL_RECOMMEND,0.7833333333333333,0.19649700160889283,0,Successor already has demand in this store,12100.0,9100.0,0.0
ST007,Premium,Tier 1,0.0,1.5,0.009815469179426776,MD026,MD027,EOL_RECOMMEND,0.7625,0.19444640753828032,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST005,Premium,Tier 1,0.6666666666666666,1.3333333333333333,0.0025575447570332483,MD043,MD044,WATCH,0.5200980392156862,0.1943393009377664,0,Successor already has demand in this store,59500.0,66900.0,0.0
ST016,Value,Tier 3,0.0,1.0,0.027551020408163266,MD034,MD035,WATCH,0.6263888888888889,0.1926530612244898,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST019,Balanced,Tier 2,0.16666666666666666,1.3333333333333333,0.010530934620447565,MD026,MD027,EOL_RECOMMEND,0.7625,0.18825947052800937,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST023,Value,Tier 3,0.0,0.3333333333333333,0.05738194859533772,MD023,MD024,WATCH,0.475,0.18666666666666665,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST019,Balanced,Tier 2,0.0,0.3333333333333333,0.049583150504607286,MD029,MD030,WATCH,0.6416666666666666,0.18541611818048853,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST002,Premium,Tier 1,0.0,1.3333333333333333,0.012418687167356593,MD026,MD027,EOL_RECOMMEND,0.7625,0.18392272816873645,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST004,Premium,Tier 1,0.0,1.5,0.006242905788876277,MD011,MD012,EOL_RECOMMEND,0.7833333333333333,0.18372871736662882,0,Successor already has demand in this store,12100.0,9100.0,0.0
ST009,Value,Tier 2,0.0,1.5,0.005862646566164154,MD037,MD038,WATCH,0.5450413223140496,0.18258793969849246,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST018,Value,Tier 2,0.0,1.1666666666666667,0.018060005825808332,MD034,MD035,WATCH,0.6263888888888889,0.18251335081075834,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST006,Premium,Tier 1,3.0,0.0,0.0,MD006,MD007,WATCH,0.4759090909090909,0.18,0,Predecessor demand provides a local transition opportunity,13100.0,14300.0,0.0
ST009,Value,Tier 2,3.0,0.0,0.0,MD006,MD007,WATCH,0.4759090909090909,0.18,0,Predecessor demand provides a local transition opportunity,13100.0,14300.0,0.0
ST010,Value,Tier 2,2.0,0.5,0.0011333585190782018,MD006,MD007,WATCH,0.4759090909090909,0.17840007555723458,0,Successor already has demand in this store,13100.0,14300.0,0.0
ST022,Value,Tier 3,0.16666666666666666,0.8333333333333334,0.025499855114459576,MD023,MD024,WATCH,0.475,0.1781662320100454,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST014,Value,Tier 3,0.0,1.1666666666666667,0.01547469677959013,MD034,MD035,WATCH,0.6263888888888889,0.17475742367210373,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST015,Value,Tier 3,0.0,1.0,0.021373510861948143,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.17412053258584442,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST007,Premium,Tier 1,0.16666666666666666,1.3333333333333333,0.005104043973301924,MD015,MD016,WATCH,0.6458333333333333,0.17197879858657245,0,Successor already has demand in this store,16700.0,23300.0,0.0
ST017,Value,Tier 2,0.0,0.5,0.038614218693612416,MD031,MD032,WATCH,0.4833333333333333,0.17084265608083724,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST019,Balanced,Tier 2,0.16666666666666666,1.3333333333333333,0.003949100482667837,MD037,MD038,WATCH,0.5450413223140496,0.16851396811467018,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST025,Value,Tier 3,0.16666666666666666,0.6666666666666666,0.028259991925716592,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.16811330911048308,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST002,Premium,Tier 1,0.0,1.0,0.018923713778829097,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.1667711413364873,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST010,Value,Tier 2,0.0,0.6666666666666666,0.03060068001511145,MD045,MD046,WATCH,0.4708333333333333,0.16513537337866768,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST008,Premium,Tier 1,0.0,0.6666666666666666,0.029968997588701342,MD045,MD046,WATCH,0.4708333333333333,0.16324032609943734,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST011,Value,Tier 2,0.0,0.6666666666666666,0.029926156237854645,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.16311180204689726,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST010,Value,Tier 2,0.16666666666666666,0.6666666666666666,0.026445032111824706,MD029,MD030,WATCH,0.6416666666666666,0.16266842966880746,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST017,Value,Tier 2,0.0,1.0,0.01732226632984482,MD045,MD046,WATCH,0.4708333333333333,0.16196679898953448,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST004,Premium,Tier 1,0.0,0.6666666666666666,0.029511918274687854,MD023,MD024,WATCH,0.475,0.1618690881573969,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST006,Premium,Tier 1,0.0,0.8333333333333334,0.022816679779701022,MD031,MD032,WATCH,0.4833333333333333,0.16011670600576974,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST002,Premium,Tier 1,0.16666666666666666,0.8333333333333334,0.018332347723240685,MD034,MD035,WATCH,0.6263888888888889,0.15666370983638872,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST013,Value,Tier 3,0.0,0.6666666666666666,0.027696793002915453,MD029,MD030,WATCH,0.6416666666666666,0.1564237123420797,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST002,Premium,Tier 1,0.0,1.3333333333333333,0.0029568302779420462,MD051,MD052,EOL_RECOMMEND,0.7694444444444444,0.1555371575004928,0,Successor already has demand in this store,82400.0,96000.0,0.0
ST017,Value,Tier 2,0.0,1.3333333333333333,0.00288704438830747,MD037,MD038,WATCH,0.5450413223140496,0.15532779983158906,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST012,Value,Tier 2,0.0,0.5,0.03300561797752809,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.15401685393258424,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST007,Premium,Tier 1,0.0,0.8333333333333334,0.01963093835885355,MD029,MD030,WATCH,0.6416666666666666,0.15055948174322734,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST021,Value,Tier 3,0.0,1.0,0.013513513513513514,MD026,MD027,EOL_RECOMMEND,0.7625,0.15054054054054056,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST012,Value,Tier 2,0.0,0.5,0.03160112359550562,MD029,MD030,WATCH,0.6416666666666666,0.14980337078651684,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST007,Premium,Tier 1,0.0,0.8333333333333334,0.019238319591676482,MD034,MD035,WATCH,0.6263888888888889,0.14938162544169614,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST010,Value,Tier 2,0.0,0.5,0.030978466188137516,MD031,MD032,WATCH,0.4833333333333333,0.14793539856441257,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST015,Value,Tier 3,0.5,1.0,0.002102312543798178,MD037,MD038,WATCH,0.5450413223140496,0.14630693763139455,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST004,Premium,Tier 1,0.0,0.0,0.047105561861521,MD031,MD032,WATCH,0.4833333333333333,0.14131668558456298,0,No strong local evidence,38400.0,42200.0,0.0
ST012,Value,Tier 2,0.0,0.0,0.047050561797752806,MD023,MD024,WATCH,0.475,0.1411516853932584,0,No strong local evidence,21300.0,16600.0,0.0
ST009,Value,Tier 2,0.0,0.6666666666666666,0.02219430485762144,MD029,MD030,WATCH,0.6416666666666666,0.13991624790619767,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST015,Value,Tier 3,0.16666666666666666,0.8333333333333334,0.011212333566923615,MD034,MD035,WATCH,0.6263888888888889,0.13530366736743754,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST024,Value,Tier 3,0.0,0.6666666666666666,0.0200133422281521,MD023,MD024,WATCH,0.475,0.13337336001778963,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST003,Premium,Tier 1,0.0,1.1666666666666667,0.0016623129897886488,MD043,MD044,WATCH,0.5200980392156862,0.1333202723026993,0,Successor already has demand in this store,59500.0,66900.0,0.0
ST017,Value,Tier 2,0.16666666666666666,0.6666666666666666,0.016600505232767952,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.1331348490316372,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST015,Value,Tier 3,0.0,1.0,0.00700770847932726,MD026,MD027,EOL_RECOMMEND,0.7625,0.13102312543798178,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST007,Premium,Tier 1,0.16666666666666666,0.3333333333333333,0.027483313702394974,MD031,MD032,WATCH,0.4833333333333333,0.1291166077738516,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST003,Premium,Tier 1,0.0,0.6666666666666666,0.018285442887675137,MD029,MD030,WATCH,0.6416666666666666,0.12818966199635873,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST019,Balanced,Tier 2,0.0,0.5,0.02413339183852567,MD031,MD032,WATCH,0.4833333333333333,0.12740017551557703,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST018,Value,Tier 2,0.5,0.8333333333333334,0.0014564520827264782,MD043,MD044,WATCH,0.5200980392156862,0.1260360229148461,0,Successor already has demand in this store,59500.0,66900.0,0.0
ST001,Premium,Tier 1,0.16666666666666666,0.3333333333333333,0.026427406199021206,MD023,MD024,WATCH,0.475,0.12594888526373027,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST018,Value,Tier 2,0.16666666666666666,1.0,0.001747742499271774,MD051,MD052,EOL_RECOMMEND,0.7694444444444444,0.12524322749781533,0,Successor already has demand in this store,82400.0,96000.0,0.0
ST018,Value,Tier 2,0.0,0.5,0.023011942907078357,MD029,MD030,WATCH,0.6416666666666666,0.12403582872123507,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST024,Value,Tier 3,0.0,0.3333333333333333,0.028352234823215475,MD029,MD030,WATCH,0.6416666666666666,0.12172337113631308,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST004,Premium,Tier 1,0.0,0.6666666666666666,0.015891032917139614,MD034,MD035,WATCH,0.6263888888888889,0.12100643208475217,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST008,Premium,Tier 1,0.0,0.16666666666666666,0.03410265242852222,MD023,MD024,WATCH,0.475,0.12064129061889997,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST016,Value,Tier 3,0.16666666666666666,0.3333333333333333,0.024489795918367346,MD031,MD032,WATCH,0.4833333333333333,0.1201360544217687,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST013,Value,Tier 3,0.0,0.5,0.021501457725947522,MD045,MD046,WATCH,0.4708333333333333,0.11950437317784257,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST005,Premium,Tier 1,1.3333333333333333,0.3333333333333333,0.0006393861892583121,MD057,MD058,WATCH,0.6666666666666667,0.11858482523444161,0,Successor already has demand in this store,119700.0,150000.0,0.0
ST001,Premium,Tier 1,0.3333333333333333,0.8333333333333334,0.0022838499184339315,MD015,MD016,WATCH,0.6458333333333333,0.11851821642196848,0,Successor already has demand in this store,16700.0,23300.0,0.0
ST003,Premium,Tier 1,0.0,0.5,0.021135122298741392,MD031,MD032,WATCH,0.4833333333333333,0.11840536689622418,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST017,Value,Tier 2,0.0,1.0,0.0025261638397690365,MD049,MD050,EOL_RECOMMEND,0.7708333333333333,0.11757849151930712,0,Successor already has demand in this store,70500.0,97100.0,0.0
ST010,Value,Tier 2,0.16666666666666666,0.6666666666666666,0.011333585190782017,MD034,MD035,WATCH,0.6263888888888889,0.11733408890567937,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST008,Premium,Tier 1,0.0,0.5,0.020668274199104376,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.11700482259731312,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST023,Value,Tier 3,0.0,0.8333333333333334,0.008368200836820083,MD026,MD027,EOL_RECOMMEND,0.7625,0.11677126917712694,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST006,Premium,Tier 1,0.3333333333333333,0.8333333333333334,0.0013113034356150013,MD043,MD044,WATCH,0.5200980392156862,0.1156005769735117,0,Successor already has demand in this store,59500.0,66900.0,0.0
ST005,Premium,Tier 1,0.0,0.3333333333333333,0.02557544757033248,MD031,MD032,WATCH,0.4833333333333333,0.1133930093776641,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST022,Value,Tier 3,0.16666666666666666,0.5,0.015647638365691104,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.1119429150970733,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST025,Value,Tier 3,0.0,0.3333333333333333,0.024626564392410174,MD031,MD032,WATCH,0.4833333333333333,0.11054635984389719,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST015,Value,Tier 3,0.0,0.16666666666666666,0.03048353188507358,MD031,MD032,WATCH,0.4833333333333333,0.10978392898855407,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST014,Value,Tier 3,1.1666666666666667,0.3333333333333333,0.000836470096194061,MD006,MD007,WATCH,0.4759090909090909,0.10917607695524885,0,Successor already has demand in this store,13100.0,14300.0,0.0
ST016,Value,Tier 3,0.0,0.5,0.017857142857142856,MD023,MD024,WATCH,0.475,0.10857142857142857,0,Successor already has demand in this store,21300.0,16600.0,0.0
ST012,Value,Tier 2,0.0,0.8333333333333334,0.0056179775280898875,MD015,MD016,WATCH,0.6458333333333333,0.10852059925093635,0,Successor already has demand in this store,16700.0,23300.0,0.0
ST002,Premium,Tier 1,0.16666666666666666,0.8333333333333334,0.0017740981667652277,MD049,MD050,EOL_RECOMMEND,0.7708333333333333,0.10698896116696237,0,Successor already has demand in this store,70500.0,97100.0,0.0
ST021,Value,Tier 3,0.3333333333333333,0.6666666666666666,0.0033783783783783786,MD037,MD038,WATCH,0.5450413223140496,0.10346846846846847,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST020,Value,Tier 3,0.0,0.16666666666666666,0.028365384615384615,MD031,MD032,WATCH,0.4833333333333333,0.10342948717948716,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST012,Value,Tier 2,0.0,0.5,0.01544943820224719,MD020,MD021,WATCH,0.5379901960784312,0.10134831460674157,0,Successor already has demand in this store,19500.0,25200.0,0.0
ST007,Premium,Tier 1,0.3333333333333333,0.6666666666666666,0.0015704750687082843,MD051,MD052,EOL_RECOMMEND,0.7694444444444444,0.0980447585394582,0,Successor already has demand in this store,82400.0,96000.0,0.0
ST009,Value,Tier 2,0.0,0.8333333333333334,0.0020938023450586263,MD051,MD052,EOL_RECOMMEND,0.7694444444444444,0.09794807370184257,0,Successor already has demand in this store,82400.0,96000.0,0.0
ST022,Value,Tier 3,0.0,0.8333333333333334,0.002028397565922921,MD037,MD038,WATCH,0.5450413223140496,0.09775185936443545,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST015,Value,Tier 3,0.3333333333333333,0.6666666666666666,0.001401541695865452,MD043,MD044,WATCH,0.5200980392156862,0.09753795842092969,0,Successor already has demand in this store,59500.0,66900.0,0.0
ST018,Value,Tier 2,0.0,0.8333333333333334,0.001747742499271774,MD049,MD050,EOL_RECOMMEND,0.7708333333333333,0.09690989416448201,0,Successor already has demand in this store,70500.0,97100.0,0.0
ST002,Premium,Tier 1,0.0,0.3333333333333333,0.019810762862211707,MD031,MD032,WATCH,0.4833333333333333,0.09609895525330178,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST014,Value,Tier 3,0.0,0.5,0.013383521539104977,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.09515056461731494,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST001,Premium,Tier 1,0.0,0.5,0.013376835236541599,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.09513050570962481,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST006,Premium,Tier 1,0.16666666666666666,0.6666666666666666,0.0036716496197220037,MD026,MD027,EOL_RECOMMEND,0.7625,0.09434828219249934,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST012,Value,Tier 2,0.16666666666666666,0.6666666666666666,0.0035112359550561797,MD037,MD038,WATCH,0.5450413223140496,0.09386704119850187,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST022,Value,Tier 3,0.0,0.3333333333333333,0.01854534917415242,MD029,MD030,WATCH,0.6416666666666666,0.09230271418912392,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST012,Value,Tier 2,0.0,0.16666666666666666,0.02457865168539326,MD031,MD032,WATCH,0.4833333333333333,0.09206928838951312,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST013,Value,Tier 3,0.0,0.6666666666666666,0.00619533527696793,MD034,MD035,WATCH,0.6263888888888889,0.09191933916423713,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST006,Premium,Tier 1,0.0,0.5,0.012063991607658012,MD034,MD035,WATCH,0.6263888888888889,0.09119197482297403,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST022,Value,Tier 3,0.0,0.3333333333333333,0.017965807012460158,MD031,MD032,WATCH,0.4833333333333333,0.09056408770404714,0,Successor already has demand in this store,38400.0,42200.0,0.0
ST023,Value,Tier 3,0.0,0.3333333333333333,0.017931858936043037,MD045,MD046,WATCH,0.4708333333333333,0.09046224347479577,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST012,Value,Tier 2,1.1666666666666667,0.16666666666666666,0.0007022471910112359,MD006,MD007,WATCH,0.4759090909090909,0.09044007490636703,0,Successor already has demand in this store,13100.0,14300.0,0.0
ST004,Premium,Tier 1,0.16666666666666666,0.6666666666666666,0.0022701475595913734,MD043,MD044,WATCH,0.5200980392156862,0.09014377601210745,0,Successor already has demand in this store,59500.0,66900.0,0.0
ST009,Value,Tier 2,0.0,0.6666666666666666,0.005443886097152429,MD026,MD027,EOL_RECOMMEND,0.7625,0.08966499162479062,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST009,Value,Tier 2,0.16666666666666666,0.6666666666666666,0.0016750418760469012,MD015,MD016,WATCH,0.6458333333333333,0.08835845896147403,0,Successor already has demand in this store,16700.0,23300.0,0.0
ST015,Value,Tier 3,0.0,0.5,0.010861948142957253,MD045,MD046,WATCH,0.4708333333333333,0.08758584442887177,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST019,Balanced,Tier 2,0.0,0.3333333333333333,0.016235190873189996,MD045,MD046,WATCH,0.4708333333333333,0.08537223928623665,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST024,Value,Tier 3,0.0,0.6666666666666666,0.003669112741827885,MD026,MD027,EOL_RECOMMEND,0.7625,0.08434067155881698,0,Successor already has demand in this store,31900.0,46300.0,0.0
ST016,Value,Tier 3,0.6666666666666666,0.3333333333333333,0.0020408163265306124,MD037,MD038,WATCH,0.5450413223140496,0.0827891156462585,0,Successor already has demand in this store,35400.0,39900.0,0.0
ST017,Value,Tier 2,0.0,0.16666666666666666,0.021291952363767592,MD029,MD030,WATCH,0.6416666666666666,0.08220919042463609,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST004,Premium,Tier 1,0.6666666666666666,0.3333333333333333,0.00170261066969353,MD049,MD050,EOL_RECOMMEND,0.7708333333333333,0.08177449867574725,0,Successor already has demand in this store,70500.0,97100.0,0.0
ST005,Premium,Tier 1,0.0,0.3333333333333333,0.015025575447570333,MD029,MD030,WATCH,0.6416666666666666,0.08174339300937766,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST013,Value,Tier 3,0.5,0.16666666666666666,0.010932944606413994,MD018,MD019,EOL_RECOMMEND,0.7666666666666666,0.08113216715257532,0,Successor already has demand in this store,15900.0,25600.0,0.0
ST024,Value,Tier 3,0.3333333333333333,0.3333333333333333,0.008005336891260841,MD045,MD046,WATCH,0.4708333333333333,0.08068267734044919,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST002,Premium,Tier 1,1.0,0.16666666666666666,0.00029568302779420464,MD043,MD044,WATCH,0.5200980392156862,0.07922038241671595,0,Successor already has demand in this store,59500.0,66900.0,0.0
ST020,Value,Tier 3,0.0,0.5,0.007692307692307693,MD034,MD035,WATCH,0.6263888888888889,0.07807692307692309,0,Successor already has demand in this store,44100.0,32400.0,0.0
ST007,Premium,Tier 1,0.0,0.5,0.00745975657636435,MD045,MD046,WATCH,0.4708333333333333,0.07737926972909306,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST005,Premium,Tier 1,0.0,0.6666666666666666,0.0012787723785166241,MD051,MD052,EOL_RECOMMEND,0.7694444444444444,0.0771696504688832,0,Successor already has demand in this store,82400.0,96000.0,0.0
ST001,Premium,Tier 1,0.0,0.5,0.0065252854812398045,MD045,MD046,WATCH,0.4708333333333333,0.07457585644371942,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST001,Premium,Tier 1,0.0,0.16666666666666666,0.018597063621533443,MD029,MD030,WATCH,0.6416666666666666,0.07412452419793365,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST014,Value,Tier 3,0.0,0.16666666666666666,0.018402342116269343,MD029,MD030,WATCH,0.6416666666666666,0.07354035968214137,0,Successor already has demand in this store,31600.0,27200.0,0.0
ST011,Value,Tier 2,0.0,0.16666666666666666,0.018266614846482704,MD045,MD046,WATCH,0.4708333333333333,0.07313317787278145,0,Successor already has demand in this store,52500.0,71500.0,0.0
ST004,Premium,Tier 1,0.0,0.16666666666666666,0.018161180476730987,MD045,MD046,WATCH,0.4708333333333333,0.0728168747635263,0,Successor already has demand in this store,52500.0,71500.0,0.0
